index,split
76533,train
76534,train
76535,val
76536,train
76537,test
76538,val
76539,train
76540,test
76541,test
76542,train
76543,test
76544,train
76545,train
76546,train
76547,train
76548,train
76549,train
76550,test
76551,train
76552,train
76553,val
76554,val
76555,train
76556,test
76557,train
76558,train
76559,val
76560,train
76561,val
76562,train
76563,test
76564,train
76565,val
76566,train
76567,test
76568,train
76569,train
76570,train
76571,val
76572,test
76573,train
76574,val
76575,val
76576,test
76577,test
76578,train
76579,train
76580,val
76581,train
76582,train
76583,train
76584,train
76585,train
76586,test
76587,train
76588,train
76589,val
76590,train
76591,train
76592,val
76593,train
76594,train
76595,train
76596,train
76597,train
76598,train
76599,train
76600,train
76601,train
76602,train
76603,test
76604,val
76605,train
76606,train
76607,train
76608,val
76609,train
76610,train
76611,train
76612,train
76613,test
76614,test
76615,val
76616,train
76617,train
76618,train
76619,val
76620,test
76621,train
76622,train
76623,train
76624,train
76625,train
76626,train
76627,test
76628,test
76629,val
76630,test
76631,val
76632,val
76633,train
76634,train
76635,test
76636,train
76637,train
76638,train
76639,train
76640,train
76641,train
76642,train
76643,train
76644,train
76645,train
76646,test
76647,train
76648,val
76649,test
76650,train
76651,val
76652,train
76653,train
76654,val
76655,test
76656,val
76657,train
76658,train
76659,val
76660,test
76661,train
76662,train
76663,val
76664,train
76665,test
76666,train
76667,train
76668,train
76669,val
76670,train
76671,train
76672,val
76673,train
76674,train
76675,train
76676,train
76677,val
76678,train
76679,test
76680,train
76681,train
76682,test
76683,train
76684,train
76685,train
76686,test
76687,test
76688,val
76689,test
76690,test
76691,train
76692,train
76693,val
76694,train
76695,train
76696,test
76697,test
76698,test
76699,train
76700,train
76701,test
76702,test
76703,train
76704,val
76705,train
76706,train
76707,train
76708,test
76709,train
76710,train
76711,train
76712,val
76713,val
76714,train
76715,train
76716,train
76717,train
76718,train
76719,train
76720,train
76721,train
76722,train
76723,train
76724,train
76725,val
76726,train
76727,train
76728,test
76729,test
76730,train
76731,test
76732,train
76733,train
76734,val
76735,test
76736,train
76737,val
76738,val
76739,test
76740,train
76741,train
76742,train
76743,train
76744,val
76745,train
76746,train
76747,val
76748,train
76749,val
76750,val
76751,train
76752,train
76753,train
76754,train
76755,val
76756,train
76757,test
76758,train
76759,train
76760,train
76761,val
76762,train
76763,test
76764,test
76765,val
76766,test
76767,test
76768,train
76769,train
76770,train
76771,train
76772,val
76773,train
76774,train
76775,train
76776,train
76777,val
76778,train
76779,train
76780,train
76781,test
76782,val
76783,train
76784,test
76785,val
76786,train
76787,train
76788,train
76789,val
76790,val
76791,train
76792,test
76793,test
76794,train
76795,train
76796,test
76797,train
76798,train
76799,val
76800,train
76801,val
76802,val
76803,train
76804,test
76805,train
76806,train
76807,train
76808,test
76809,train
76810,test
76811,train
76812,train
76813,train
76814,train
76815,train
76816,train
76817,train
76818,train
76819,train
76820,val
76821,train
76822,train
76823,test
76824,test
76825,val
76826,train
76827,train
76828,test
76829,test
76830,test
76831,train
76832,train
76833,train
76834,train
76835,val
76836,train
76837,train
76838,val
76839,train
76840,train
76841,train
76842,train
76843,train
76844,train
76845,train
76846,train
76847,train
76848,train
76849,train
76850,train
76851,train
76852,train
76853,val
76854,test
76855,train
76856,train
76857,test
76858,val
76859,test
76860,val
76861,test
76862,train
76863,test
76864,train
76865,train
76866,val
76867,train
76868,train
76869,train
76870,test
76871,train
76872,train
76873,train
76874,train
76875,train
76876,train
76877,train
76878,val
76879,train
76880,train
76881,train
76882,test
76883,train
76884,train
76885,train
76886,test
76887,train
76888,train
76889,test
76890,val
76891,train
76892,train
76893,test
76894,train
76895,val
76896,train
76897,train
76898,test
76899,train
76900,train
76901,train
76902,train
76903,train
76904,test
76905,train
76906,train
76907,train
76908,val
76909,train
76910,test
76911,train
76912,train
76913,train
76914,test
76915,train
76916,test
76917,train
76918,train
76919,train
76920,test
76921,val
76922,train
76923,train
76924,val
76925,val
76926,train
76927,val
76928,train
76929,train
76930,train
76931,val
76932,train
76933,val
76934,val
76935,train
76936,val
76937,train
76938,val
76939,train
76940,train
76941,train
76942,test
76943,train
76944,train
76945,train
76946,train
76947,test
76948,train
76949,val
76950,train
76951,train
76952,train
76953,train
76954,val
76955,train
76956,train
76957,train
76958,train
76959,train
76960,test
76961,train
76962,train
76963,val
76964,test
76965,test
76966,test
76967,train
76968,train
76969,test
76970,train
76971,val
76972,train
76973,train
76974,val
76975,val
76976,train
76977,val
76978,train
76979,train
76980,test
76981,test
76982,train
76983,train
76984,train
76985,train
76986,train
76987,test
76988,train
76989,train
76990,train
76991,test
76992,test
76993,train
76994,train
76995,train
76996,train
76997,train
76998,test
76999,train
77000,test
77001,train
77002,train
77003,train
77004,val
77005,train
77006,train
77007,test
77008,train
77009,train
77010,test
77011,train
77012,train
77013,val
77014,train
77015,train
77016,train
77017,train
77018,train
77019,test
77020,train
77021,val
77022,val
77023,test
77024,val
77025,val
77026,train
77027,train
77028,train
77029,train
77030,test
77031,val
77032,test
77033,train
77034,train
77035,train
77036,train
77037,train
77038,train
77039,train
77040,train
77041,train
77042,val
77043,train
77044,train
77045,train
77046,train
77047,val
77048,train
77049,train
77050,test
77051,test
77052,train
77053,test
77054,train
77055,test
77056,train
77057,test
77058,train
77059,val
77060,val
77061,test
77062,train
77063,val
77064,val
77065,train
77066,train
77067,val
77068,train
77069,train
77070,val
77071,train
77072,train
77073,test
77074,train
77075,test
77076,train
77077,test
77078,test
77079,test
77080,test
77081,test
77082,train
77083,test
77084,test
77085,train
77086,train
77087,train
77088,train
77089,train
77090,train
77091,test
77092,train
77093,test
77094,val
77095,test
77096,val
77097,train
77098,test
77099,train
77100,train
77101,train
77102,train
77103,train
77104,test
77105,train
77106,train
77107,test
77108,test
77109,test
77110,val
77111,train
77112,train
77113,train
77114,train
77115,train
77116,val
77117,val
77118,train
77119,test
77120,test
77121,train
77122,test
77123,test
77124,val
77125,test
77126,train
77127,test
77128,train
77129,train
77130,test
77131,train
77132,train
77133,train
77134,train
77135,train
77136,test
77137,train
77138,train
77139,test
77140,train
77141,train
77142,val
77143,train
77144,test
77145,train
77146,train
77147,test
77148,val
77149,train
77150,train
77151,val
77152,test
77153,val
77154,val
77155,test
77156,val
77157,train
77158,train
77159,train
77160,train
77161,test
77162,test
77163,val
77164,test
77165,test
77166,train
77167,train
77168,train
77169,test
77170,train
77171,val
77172,train
77173,train
77174,train
77175,val
77176,train
77177,train
77178,train
77179,val
77180,val
77181,train
77182,train
77183,val
77184,train
77185,val
77186,train
77187,train
77188,train
77189,train
77190,train
77191,train
77192,train
77193,train
77194,train
77195,train
77196,train
77197,train
77198,train
77199,test
77200,train
77201,test
77202,val
77203,train
77204,train
77205,train
77206,test
77207,train
77208,train
77209,test
77210,train
77211,train
77212,val
77213,train
77214,train
77215,train
77216,test
77217,test
77218,train
77219,test
77220,train
77221,train
77222,train
77223,train
77224,val
77225,test
77226,train
77227,train
77228,test
77229,test
77230,train
77231,train
77232,train
77233,train
77234,train
77235,train
77236,train
77237,val
77238,train
77239,train
77240,train
77241,test
77242,train
77243,train
77244,train
77245,train
77246,test
77247,train
77248,train
77249,train
77250,val
77251,train
77252,test
77253,train
77254,train
77255,val
77256,train
77257,train
77258,test
77259,train
77260,train
77261,train
77262,train
77263,train
77264,test
77265,train
77266,train
77267,train
77268,train
77269,train
77270,train
77271,test
77272,train
77273,train
77274,test
77275,test
77276,train
77277,test
77278,test
77279,train
77280,train
77281,train
77282,train
77283,train
77284,val
77285,train
77286,val
77287,val
77288,test
77289,val
77290,val
77291,train
77292,train
77293,train
77294,test
77295,val
77296,train
77297,train
77298,train
77299,train
77300,train
77301,train
77302,train
77303,train
77304,train
77305,train
77306,train
77307,val
77308,test
77309,train
77310,test
77311,train
77312,train
77313,train
77314,train
77315,val
77316,train
77317,test
77318,val
77319,train
77320,test
77321,train
77322,val
77323,test
77324,train
77325,train
77326,test
77327,train
77328,train
77329,train
77330,train
77331,val
77332,train
77333,test
77334,test
77335,train
77336,train
77337,train
77338,train
77339,train
77340,train
77341,train
77342,train
77343,train
77344,train
77345,train
77346,val
77347,test
77348,val
77349,train
77350,train
77351,train
77352,train
77353,train
77354,val
77355,train
77356,train
77357,train
77358,train
77359,train
77360,train
77361,train
77362,train
77363,train
77364,test
77365,train
77366,train
77367,train
77368,train
77369,train
77370,test
77371,test
77372,val
77373,train
77374,train
77375,val
77376,train
77377,train
77378,test
77379,val
77380,train
77381,train
77382,train
77383,test
77384,train
77385,train
77386,train
77387,train
77388,train
77389,val
77390,train
77391,train
77392,train
77393,train
77394,train
77395,train
77396,test
77397,val
77398,train
77399,test
77400,val
77401,train
77402,train
77403,test
77404,val
77405,test
77406,train
77407,val
77408,train
77409,train
77410,test
77411,train
77412,train
77413,train
77414,train
77415,train
77416,train
77417,train
77418,train
77419,train
77420,train
77421,train
77422,train
77423,train
77424,train
77425,train
77426,train
77427,train
77428,test
77429,train
77430,test
77431,train
77432,test
77433,val
77434,train
77435,test
77436,train
77437,val
77438,train
77439,train
77440,val
77441,train
77442,train
77443,train
77444,train
77445,test
77446,train
77447,train
77448,val
77449,train
77450,train
77451,train
77452,val
77453,val
77454,train
77455,test
77456,train
77457,train
77458,train
77459,test
77460,train
77461,val
77462,train
77463,train
77464,test
77465,test
77466,train
77467,train
77468,test
77469,train
77470,train
77471,val
77472,train
77473,test
77474,train
77475,train
77476,train
77477,train
77478,train
77479,train
77480,test
77481,val
77482,train
77483,val
77484,test
77485,train
77486,train
77487,train
77488,val
77489,train
77490,test
77491,train
77492,train
77493,train
77494,train
77495,train
77496,test
77497,val
77498,test
77499,test
77500,val
77501,val
77502,train
77503,test
77504,train
77505,val
77506,train
77507,train
77508,train
77509,train
77510,train
77511,train
77512,train
77513,train
77514,train
77515,val
77516,train
77517,train
77518,val
77519,val
77520,train
77521,train
77522,train
77523,train
77524,train
77525,val
77526,val
77527,train
77528,train
77529,train
77530,val
77531,test
77532,test
77533,train
77534,train
77535,train
77536,train
77537,train
77538,train
77539,train
77540,test
77541,train
77542,train
77543,train
77544,train
77545,val
77546,train
77547,train
77548,train
77549,test
77550,train
77551,test
77552,test
77553,train
77554,val
77555,train
77556,train
77557,train
77558,train
77559,train
77560,train
77561,train
77562,test
77563,train
77564,val
77565,test
77566,val
77567,test
77568,test
77569,val
77570,val
77571,train
77572,train
77573,train
77574,val
77575,train
77576,val
77577,val
77578,train
77579,val
77580,val
77581,train
77582,train
77583,train
77584,train
77585,train
77586,test
77587,train
77588,train
77589,val
77590,train
77591,test
77592,val
77593,test
77594,test
77595,train
77596,test
77597,train
77598,test
77599,test
77600,train
77601,val
77602,train
77603,train
77604,test
77605,val
77606,val
77607,test
77608,test
77609,train
77610,train
77611,train
77612,test
77613,train
77614,train
77615,val
77616,train
77617,train
77618,test
77619,train
77620,test
77621,train
77622,train
77623,val
77624,val
77625,train
77626,train
77627,train
77628,train
77629,val
77630,train
77631,test
77632,val
77633,val
77634,test
77635,train
77636,train
77637,test
77638,test
77639,train
77640,train
77641,val
77642,train
77643,train
77644,train
77645,train
77646,test
77647,train
77648,val
77649,train
77650,test
77651,train
77652,test
77653,train
77654,test
77655,val
77656,train
77657,train
77658,test
77659,test
77660,train
77661,val
77662,val
77663,train
77664,train
77665,val
77666,train
77667,train
77668,test
77669,val
77670,test
77671,train
77672,val
77673,test
77674,train
77675,train
77676,test
77677,train
77678,train
77679,val
77680,test
77681,val
77682,val
77683,train
77684,test
77685,val
77686,val
77687,test
77688,train
77689,test
77690,test
77691,train
77692,train
77693,train
77694,train
77695,train
77696,train
77697,train
77698,test
77699,train
77700,train
77701,test
77702,val
77703,test
77704,train
77705,train
77706,train
77707,test
77708,train
77709,train
77710,train
77711,train
77712,val
77713,train
77714,train
77715,train
77716,train
77717,train
77718,val
77719,train
77720,train
77721,val
77722,train
77723,train
77724,val
77725,val
77726,train
77727,test
77728,train
77729,train
77730,val
77731,train
77732,train
77733,train
77734,test
77735,train
77736,train
77737,train
77738,train
77739,test
77740,train
77741,val
77742,train
77743,train
77744,train
77745,test
77746,test
77747,train
77748,val
77749,train
77750,train
77751,test
77752,train
77753,train
77754,test
77755,train
77756,train
77757,train
77758,train
77759,train
77760,test
77761,train
77762,test
77763,train
77764,train
77765,test
77766,train
77767,train
77768,train
77769,test
77770,train
77771,val
77772,test
77773,val
77774,test
77775,train
77776,train
77777,val
77778,train
77779,train
77780,train
77781,val
77782,train
77783,train
77784,val
77785,test
77786,val
77787,test
77788,train
77789,test
77790,train
77791,train
77792,val
77793,train
77794,train
77795,train
77796,test
77797,train
77798,test
77799,train
77800,val
77801,train
77802,train
77803,test
77804,train
77805,test
77806,test
77807,test
77808,train
77809,train
77810,train
77811,train
77812,train
77813,test
77814,test
77815,val
77816,val
77817,test
77818,test
77819,test
77820,train
77821,train
77822,val
77823,train
77824,val
77825,train
77826,test
77827,test
77828,train
77829,train
77830,test
77831,train
77832,train
77833,train
77834,train
77835,val
77836,train
77837,train
77838,train
77839,train
77840,train
77841,train
77842,test
77843,val
77844,train
77845,val
77846,train
77847,train
77848,train
77849,train
77850,train
77851,train
77852,test
77853,train
77854,val
77855,train
77856,test
77857,train
77858,train
77859,train
77860,train
77861,train
77862,val
77863,train
77864,train
77865,train
77866,train
77867,train
77868,train
77869,train
77870,train
77871,train
77872,train
77873,val
77874,train
77875,train
77876,train
77877,val
77878,train
77879,val
77880,test
77881,train
77882,train
77883,train
77884,train
77885,train
77886,test
77887,test
77888,train
77889,train
77890,train
77891,train
77892,train
77893,test
77894,train
77895,train
77896,train
77897,train
77898,train
77899,train
77900,val
77901,train
77902,test
77903,val
77904,train
77905,val
77906,train
77907,test
77908,train
77909,train
77910,train
77911,test
77912,test
77913,val
77914,train
77915,test
77916,test
77917,test
77918,train
77919,train
77920,train
77921,val
77922,train
77923,train
77924,train
77925,val
77926,train
77927,train
77928,val
77929,train
77930,test
77931,train
77932,val
77933,test
77934,train
77935,test
77936,train
77937,test
77938,train
77939,train
77940,val
77941,test
77942,train
77943,train
77944,train
77945,val
77946,val
77947,train
77948,train
77949,train
77950,train
77951,train
77952,train
77953,test
77954,train
77955,test
77956,train
77957,test
77958,train
77959,val
77960,train
77961,train
77962,train
77963,val
77964,train
77965,val
77966,val
77967,test
77968,train
77969,test
77970,train
77971,train
77972,test
77973,val
77974,train
77975,val
77976,val
77977,train
77978,train
77979,train
77980,train
77981,train
77982,train
77983,train
77984,train
77985,train
77986,train
77987,train
77988,train
77989,train
77990,test
77991,train
77992,train
77993,train
77994,train
77995,val
77996,train
77997,test
77998,train
77999,test
78000,train
78001,test
78002,train
78003,train
78004,train
78005,val
78006,val
78007,train
78008,val
78009,test
78010,val
78011,test
78012,train
78013,train
78014,val
78015,test
78016,train
78017,train
78018,train
78019,train
78020,train
78021,train
78022,val
78023,train
78024,test
78025,train
78026,test
78027,train
78028,train
78029,test
78030,train
78031,train
78032,train
78033,train
78034,train
78035,train
78036,train
78037,train
78038,train
78039,train
78040,val
78041,train
78042,train
78043,train
78044,test
78045,train
78046,train
78047,test
78048,val
78049,train
78050,train
78051,train
78052,test
78053,test
78054,val
78055,train
78056,train
78057,val
78058,val
78059,train
78060,train
78061,train
78062,train
78063,train
78064,train
78065,train
78066,train
78067,train
78068,test
78069,train
78070,train
78071,test
78072,train
78073,test
78074,train
78075,test
78076,train
78077,train
78078,test
78079,train
78080,train
78081,val
78082,test
78083,train
78084,val
78085,test
78086,test
78087,test
78088,train
78089,train
78090,train
78091,train
78092,train
78093,test
78094,train
78095,val
78096,train
78097,train
78098,train
78099,test
78100,train
78101,val
78102,train
78103,train
78104,train
78105,train
78106,train
78107,train
78108,test
78109,test
78110,train
78111,test
78112,train
78113,train
78114,train
78115,train
78116,train
78117,val
78118,train
78119,val
78120,train
78121,test
78122,train
78123,test
78124,test
78125,train
78126,train
78127,train
78128,train
78129,train
78130,train
78131,train
78132,train
78133,train
78134,train
78135,train
78136,val
78137,train
78138,test
78139,train
78140,train
78141,train
78142,test
78143,train
78144,val
78145,val
78146,test
78147,test
78148,val
78149,train
78150,test
78151,train
78152,test
78153,train
78154,val
78155,test
78156,train
78157,train
78158,test
78159,test
78160,val
78161,train
78162,train
78163,val
78164,test
78165,train
78166,val
78167,train
78168,train
78169,train
78170,val
78171,train
78172,test
78173,train
78174,train
78175,test
78176,val
78177,train
78178,train
78179,train
78180,train
78181,train
78182,train
78183,train
78184,train
78185,train
78186,train
78187,test
78188,train
78189,train
78190,val
78191,train
78192,val
78193,val
78194,test
78195,train
78196,train
78197,train
78198,test
78199,train
78200,train
78201,train
78202,train
78203,train
78204,train
78205,val
78206,train
78207,train
78208,train
78209,val
78210,train
78211,train
78212,train
78213,test
78214,train
78215,train
78216,train
78217,val
78218,train
78219,train
78220,train
78221,train
78222,val
78223,train
78224,val
78225,train
78226,test
78227,train
78228,test
78229,train
78230,train
78231,test
78232,val
78233,val
78234,train
78235,train
78236,val
78237,train
78238,test
78239,val
78240,train
78241,train
78242,train
78243,test
78244,train
78245,val
78246,train
78247,test
78248,test
78249,train
78250,test
78251,train
78252,train
78253,val
78254,val
78255,train
78256,train
78257,val
78258,train
78259,train
78260,train
78261,val
78262,train
78263,train
78264,train
78265,train
78266,train
78267,train
78268,train
78269,train
78270,train
78271,test
78272,train
78273,train
78274,test
78275,val
78276,test
78277,train
78278,train
78279,train
78280,val
78281,train
78282,test
78283,val
78284,val
78285,test
78286,test
78287,train
78288,train
78289,train
78290,train
78291,val
78292,train
78293,train
78294,test
78295,test
78296,test
78297,test
78298,test
78299,test
78300,test
78301,train
78302,train
78303,train
78304,val
78305,train
78306,test
78307,train
78308,train
78309,train
78310,train
78311,train
78312,train
78313,train
78314,val
78315,train
78316,train
78317,test
78318,train
78319,train
78320,val
78321,test
78322,train
78323,train
78324,test
78325,train
78326,val
78327,test
78328,train
78329,train
78330,test
78331,train
78332,test
78333,val
78334,train
78335,test
78336,test
78337,train
78338,val
78339,test
78340,train
78341,train
78342,test
78343,train
78344,train
78345,train
78346,val
78347,train
78348,train
78349,test
78350,train
78351,test
78352,train
78353,test
78354,test
78355,train
78356,val
78357,train
78358,train
78359,test
78360,train
78361,train
78362,train
78363,train
78364,val
78365,test
78366,train
78367,val
78368,train
78369,train
78370,train
78371,train
78372,train
78373,test
78374,test
78375,train
78376,train
78377,train
78378,train
78379,train
78380,train
78381,test
78382,test
78383,train
78384,test
78385,test
78386,test
78387,train
78388,train
78389,train
78390,train
78391,train
78392,train
78393,train
78394,train
78395,val
78396,val
78397,val
78398,test
78399,train
78400,val
78401,train
78402,train
78403,train
78404,train
78405,train
78406,test
78407,train
78408,val
78409,train
78410,train
78411,train
78412,test
78413,train
78414,test
78415,train
78416,val
78417,train
78418,val
78419,train
78420,val
78421,train
78422,train
78423,train
78424,val
78425,train
78426,train
78427,train
78428,train
78429,train
78430,test
78431,train
78432,val
78433,train
78434,train
78435,val
78436,train
78437,train
78438,train
78439,test
78440,train
78441,val
78442,test
78443,test
78444,test
78445,test
78446,train
78447,train
78448,test
78449,val
78450,val
78451,train
78452,train
78453,train
78454,train
78455,train
78456,test
78457,train
78458,test
78459,train
78460,train
78461,train
78462,train
78463,train
78464,train
78465,train
78466,train
78467,train
78468,val
78469,train
78470,train
78471,train
78472,train
78473,test
78474,train
78475,val
78476,train
78477,val
78478,train
78479,train
78480,test
78481,val
78482,train
78483,test
78484,train
78485,val
78486,test
78487,train
78488,train
78489,train
78490,train
78491,train
78492,train
78493,train
78494,test
78495,train
78496,val
78497,test
78498,test
78499,val
78500,val
78501,val
78502,train
78503,val
78504,test
78505,test
78506,val
78507,test
78508,train
78509,train
78510,train
78511,train
78512,train
78513,train
78514,train
78515,train
78516,val
78517,train
78518,train
78519,train
78520,train
78521,train
78522,train
78523,train
78524,train
78525,test
78526,train
78527,test
78528,train
78529,train
78530,train
78531,train
78532,test
78533,train
78534,train
78535,train
78536,train
78537,train
78538,train
78539,train
78540,train
78541,train
78542,train
78543,train
78544,val
78545,train
78546,train
78547,train
78548,train
78549,test
78550,test
78551,test
78552,train
78553,test
78554,train
78555,train
78556,train
78557,train
78558,train
78559,train
78560,train
78561,train
78562,test
78563,train
78564,test
78565,train
78566,train
78567,test
78568,train
78569,train
78570,val
78571,train
78572,train
78573,train
78574,train
78575,train
78576,test
78577,test
78578,val
78579,train
78580,train
78581,train
78582,train
78583,train
78584,test
78585,test
78586,train
78587,test
78588,train
78589,val
78590,train
78591,train
78592,test
78593,train
78594,val
78595,train
78596,test
78597,test
78598,train
78599,train
78600,train
78601,test
78602,test
78603,test
78604,train
78605,test
78606,train
78607,val
78608,train
78609,test
78610,train
78611,train
78612,train
78613,train
78614,test
78615,train
78616,val
78617,test
78618,test
78619,test
78620,test
78621,test
78622,test
78623,val
78624,val
78625,train
78626,train
78627,train
78628,val
78629,train
78630,train
78631,train
78632,val
78633,test
78634,test
78635,test
78636,test
78637,val
78638,train
78639,test
78640,train
78641,train
78642,train
78643,train
78644,test
78645,train
78646,val
78647,train
78648,train
78649,test
78650,test
78651,test
78652,train
78653,test
78654,train
78655,val
78656,val
78657,train
78658,train
78659,val
78660,train
78661,train
78662,train
78663,train
78664,train
78665,train
78666,val
78667,val
78668,train
78669,train
78670,train
78671,test
78672,train
78673,train
78674,train
78675,train
78676,val
78677,test
78678,train
78679,train
78680,train
78681,train
78682,train
78683,train
78684,train
78685,test
78686,train
78687,train
78688,train
78689,train
78690,train
78691,test
78692,train
78693,train
78694,train
78695,train
78696,val
78697,train
78698,train
78699,train
78700,test
78701,train
78702,train
78703,val
78704,train
78705,train
78706,val
78707,train
78708,val
78709,train
78710,val
78711,train
78712,train
78713,train
78714,train
78715,train
78716,train
78717,test
78718,train
78719,test
78720,val
78721,val
78722,val
78723,val
78724,train
78725,train
78726,train
78727,train
78728,train
78729,train
78730,train
78731,train
78732,train
78733,test
78734,train
78735,test
78736,train
78737,train
78738,test
78739,train
78740,test
78741,train
78742,train
78743,val
78744,test
78745,train
78746,train
78747,train
78748,train
78749,test
78750,train
78751,test
78752,train
78753,train
78754,train
78755,train
78756,train
78757,val
78758,val
78759,val
78760,train
78761,val
78762,train
78763,train
78764,train
78765,train
78766,test
78767,train
78768,train
78769,val
78770,train
78771,train
78772,train
78773,train
78774,train
78775,train
78776,train
78777,val
78778,test
78779,train
78780,train
78781,test
78782,train
78783,val
78784,train
78785,train
78786,val
78787,train
78788,train
78789,train
78790,val
78791,train
78792,train
78793,train
78794,train
78795,val
78796,train
78797,train
78798,train
78799,train
78800,train
78801,val
78802,test
78803,test
78804,train
78805,train
78806,train
78807,train
78808,test
78809,train
78810,train
78811,train
78812,train
78813,train
78814,train
78815,train
78816,train
78817,train
78818,train
78819,train
78820,test
78821,val
78822,train
78823,train
78824,val
78825,train
78826,test
78827,train
78828,train
78829,train
78830,test
78831,train
78832,test
78833,test
78834,train
78835,val
78836,val
78837,val
78838,train
78839,train
78840,test
78841,test
78842,val
78843,test
78844,train
78845,train
78846,train
78847,train
78848,test
78849,train
78850,train
78851,train
78852,train
78853,test
78854,val
78855,train
78856,test
78857,train
78858,train
78859,val
78860,train
78861,train
78862,train
78863,test
78864,train
78865,test
78866,train
78867,train
78868,train
78869,train
78870,train
78871,val
78872,train
78873,train
78874,train
78875,test
78876,train
78877,val
78878,val
78879,train
78880,test
78881,train
78882,train
78883,test
78884,test
78885,train
78886,val
78887,train
78888,train
78889,test
78890,train
78891,train
78892,test
78893,test
78894,val
78895,train
78896,test
78897,train
78898,val
78899,train
78900,train
78901,train
78902,train
78903,test
78904,train
78905,test
78906,test
78907,train
78908,test
78909,train
78910,test
78911,train
78912,test
78913,test
78914,train
78915,test
78916,train
78917,test
78918,train
78919,train
78920,val
78921,train
78922,train
78923,train
78924,train
78925,test
78926,train
78927,train
78928,train
78929,train
78930,train
78931,train
78932,train
78933,train
78934,train
78935,train
78936,train
78937,train
78938,test
78939,train
78940,train
78941,val
78942,val
78943,train
78944,train
78945,test
78946,train
78947,train
78948,train
78949,train
78950,val
78951,train
78952,train
78953,test
78954,test
78955,test
78956,test
78957,train
78958,train
78959,test
78960,train
78961,test
78962,train
78963,val
78964,train
78965,train
78966,test
78967,train
78968,train
78969,train
78970,train
78971,train
78972,train
78973,train
78974,train
78975,test
78976,train
78977,val
78978,train
78979,test
78980,train
78981,test
78982,train
78983,test
78984,test
78985,train
78986,train
78987,test
78988,train
78989,val
78990,val
78991,train
78992,train
78993,train
78994,val
78995,train
78996,train
78997,test
78998,val
78999,test
79000,train
79001,val
79002,train
79003,train
79004,test
79005,train
79006,train
79007,train
79008,train
79009,train
79010,train
79011,train
79012,val
79013,train
79014,train
79015,train
79016,train
79017,val
79018,train
79019,train
79020,train
79021,val
79022,test
79023,train
79024,val
79025,val
79026,train
79027,train
79028,train
79029,train
79030,train
79031,val
79032,test
79033,test
79034,train
79035,train
79036,test
79037,train
79038,train
79039,test
79040,train
79041,train
79042,train
79043,train
79044,val
79045,train
79046,test
79047,train
79048,train
79049,train
79050,train
79051,val
79052,train
79053,train
79054,train
79055,test
79056,train
79057,val
79058,train
79059,val
79060,train
79061,train
79062,train
79063,train
79064,train
79065,train
79066,train
79067,val
79068,train
79069,val
79070,train
79071,train
79072,test
79073,val
79074,train
79075,train
79076,test
79077,train
79078,test
79079,train
79080,train
79081,val
79082,train
79083,train
79084,train
79085,test
79086,train
79087,test
79088,test
79089,test
79090,train
79091,test
79092,test
79093,train
79094,train
79095,train
79096,train
79097,train
79098,train
79099,train
79100,train
79101,train
79102,train
79103,train
79104,train
79105,val
79106,train
79107,test
79108,train
79109,train
79110,test
79111,test
79112,train
79113,test
79114,train
79115,train
79116,train
79117,val
79118,train
79119,train
79120,train
79121,train
79122,train
79123,train
79124,train
79125,test
79126,test
79127,train
79128,train
79129,train
79130,train
79131,test
79132,train
79133,train
79134,val
79135,train
79136,train
79137,val
79138,train
79139,train
79140,train
79141,train
79142,train
79143,train
79144,test
79145,train
79146,train
79147,train
79148,val
79149,train
79150,train
79151,train
79152,train
79153,train
79154,train
79155,train
79156,val
79157,test
79158,train
79159,train
79160,train
79161,train
79162,train
79163,val
79164,train
79165,test
79166,train
79167,test
79168,val
79169,train
79170,train
79171,train
79172,test
79173,train
79174,train
79175,train
79176,train
79177,val
79178,train
79179,test
79180,test
79181,train
79182,train
79183,train
79184,test
79185,val
79186,train
79187,val
79188,train
79189,test
79190,test
79191,val
79192,test
79193,val
79194,val
79195,train
79196,train
79197,test
79198,train
79199,train
79200,train
79201,train
79202,train
79203,train
79204,train
79205,train
79206,val
79207,train
79208,train
79209,val
79210,train
79211,test
79212,test
79213,train
79214,val
79215,train
79216,val
79217,val
79218,train
79219,train
79220,test
79221,train
79222,val
79223,train
79224,train
79225,val
79226,train
79227,train
79228,train
79229,train
79230,test
79231,test
79232,train
79233,test
79234,train
79235,val
79236,val
79237,train
79238,train
79239,train
79240,train
79241,val
79242,train
79243,train
79244,test
79245,val
79246,val
79247,train
79248,test
79249,train
79250,test
79251,val
79252,train
79253,train
79254,train
79255,test
79256,train
79257,val
79258,train
79259,train
79260,train
79261,val
79262,val
79263,train
79264,train
79265,train
79266,train
79267,train
79268,train
79269,val
79270,train
79271,train
79272,train
79273,test
79274,train
79275,train
79276,train
79277,train
79278,train
79279,train
79280,train
79281,test
79282,val
79283,train
79284,train
79285,train
79286,train
79287,test
79288,val
79289,train
79290,test
79291,train
79292,val
79293,train
79294,train
79295,train
79296,train
79297,test
79298,test
79299,train
79300,train
79301,train
79302,test
79303,train
79304,test
79305,val
79306,test
79307,train
79308,train
79309,train
79310,train
79311,val
79312,train
79313,train
79314,train
79315,train
79316,train
79317,train
79318,val
79319,train
79320,train
79321,train
79322,test
79323,train
79324,train
79325,test
79326,train
79327,test
79328,train
79329,val
79330,train
79331,train
